,0
2140,382210800
2141,58987252
2142,87298807
2143,744887031
2144,342889209
2145,137630461
2146,181670657
2147,33166082
2148,145494785
2149,6820613
2150,4330249
2151,21762826
2152,613028619
2153,446173964
2154,253498126
2155,144184079
2156,286921487
2157,66196242
2158,153490198
2159,334893846
2160,220205846
2161,260707097
2162,205132567
2163,276828955
2164,554701597
2165,405803809
2166,13243169
2167,11670316
2168,14816046
2169,374084398
2170,565973809
2171,300159794
2172,557585205
2173,26481461
2174,562959161
2175,457577274
2176,13767485
2177,700453694
2178,73143106
2179,75109186
2180,27398980
2181,161092420
2182,8655692
2183,146674511
2184,9704273
2185,94507858
2186,141693778
2187,5509974
2188,38933334
2189,410391383
2190,710415193
2191,108139355
2192,211817307
2193,61084510
2194,370676574
2195,153228134
2196,18617192
2197,40244072
2198,380900203
2199,35656558
2200,1577840
2201,336335729
2202,136188792
2203,349967225
2204,444339067
2205,63443837
2206,28185471
2207,38802305
2208,382342018
2209,5378948
2210,7345029
2211,510661511
2212,285217682
2213,176821147
2214,519312284
2215,238424990
2216,170922915
2217,39457700
2218,191370149
2219,14685095
2220,317330345
2221,186258350
2222,711988144
2223,301208499
2224,285610936
2225,651957177
2226,368972730
2227,551949245
2228,151131073
2229,549589955
2230,139072451
2231,134616005
2232,224662470
2233,40375242
2234,76420042
2235,577901516
2236,2495438
2237,713036755
2238,52827094
2239,193336283
2240,24122331
2241,550638557
2242,395842526
2243,576852961
2244,141431778
2245,113513443
2246,217715686
2247,67507178
2248,205657066
2249,165942256
2250,791538
2251,413144052
2252,235279349
2253,132781046
2254,640029693
2255,27923454
2256,35918846
2257,308286464
2258,267264
2259,21107713
2260,515118080
2261,68948999
2262,607785993
2263,590484490
2264,189535249
2265,251139092
2266,109319189
2267,6951956
2268,57807895
2269,605295638
2270,497816601
2271,181015579
2272,495064094
2273,41161761
2274,32379938
2275,16127010
2276,32248870
2277,558502951
2278,261100587
2279,364123181
2280,165024814
2281,443290670
2282,279843890
2283,220861490
2284,353899574
2285,242226232
2286,327423032
2287,215749696
2288,382473293
2289,140645455
2290,303043667
2291,340399190
2292,350753880
2293,399381594
2294,511317090
2295,41555043
2296,686298211
2297,176165992
2298,230560872
2299,135140458
2300,530322537
2301,219550829
2302,639898742
2303,94508151
2304,10228855
2305,402396281
2306,133305471
2307,9835647
2308,3675265
2309,270800002
2310,100930691
2311,395187332
2312,506860674
2313,253891718
2314,314446983
2315,472913025
2316,7869576
2317,448533642
2318,449713290
2319,244585612
2320,324146318
2321,25040020
2322,411702420
2323,217978010
2324,271062173
2325,586421406
2326,132912288
2327,144053414
2328,60822698
2329,407508140
2330,59511983
2331,60429493
2332,178394293
2333,139334840
2334,553784507
2335,14947519
2336,460199107
2337,58332355
2338,192025800
2339,229250248
2340,141432011
2341,275125452
2342,433853643
2343,322966734
2344,139597011
2345,401741014
2346,203166934
2347,10753241
2348,22942945
2349,269751525
2350,440800487
2351,279581930
2352,153621741
2353,153752814
2354,280237299
2355,17044723
2356,106042613
2357,536745212
2358,379983101
2359,146937088
2360,428479746
2361,141432067
2362,150082822
2363,400430347
2364,331355405
2365,491525390
2366,289019152
2367,390075668
2368,319034644
2369,93984025
2370,302388505
2371,346166553
2372,398620
2373,562173217
2374,12326178
2375,155456803
2376,50205986
2377,67114277
2378,197137702
2379,37623078
2380,119280929
2381,246027563
2382,17700148
2383,363074868
2384,551294261
2385,159782199
2386,15734073
2387,364123456
2388,338171205
2389,26875206
2390,13243719
2391,34346313
2392,152573257
2393,205526351
2394,32511312
2395,137368914
2396,209589592
2397,134354273
2398,566105441
2399,480646500
2400,614995301
2401,311432550
2402,342889830
2403,72226152
2404,79959400
2405,120591723
2406,442635629
2407,457315694
2408,508302704
2409,22418802
2410,640292216
2411,87692666
2412,258872700
2413,532288902
2414,5117319
2415,106829191
2416,609883529
2417,37229962
2418,268965258
2419,590353807
2420,265950607
2421,547493269
2422,24647062
2423,597824918
2424,38540696
2425,257037718
2426,38016413
2427,222565789
2428,104338849
2429,23205281
2430,298063267
2431,1971628
2432,82449839
2433,157160880
2434,452203953
2435,538187186
2436,85333427
2437,12457395
2438,302257584
2439,340006324
2440,532157879
2441,516953532
2442,521147837
2443,438965695
2444,110368198
2445,261363143
2446,257430984
2447,117446087
2448,22812106
2449,477763025
2450,333190611
2451,541201875
2452,220337621
2453,107484629
2454,300422616
2455,96736729
2456,34084313
2457,289936864
2458,4855266
2459,127407587
2460,21763558
2461,359273959
2462,94770668
2463,392959471
2464,67769839
2465,246420978
2466,135534067
2467,49681907
2468,340137461
2469,30545397
2470,438441464
2471,367793656
2472,651040251
2473,16913918
2474,225580546
2475,169874949
2476,456529414
2477,68818437
2478,37230090
2479,463869451
2480,60691980
2481,50730513
2482,154277396
2483,263591448
2484,173282857
2485,33691182
2486,393483823
2487,301864497
2488,7214641
2489,90969653
2490,32511543
2491,278926906
2492,132388411
2493,529978
2494,592451133
2495,48502334
2496,591795778
2497,3413572
2498,155326020
2499,559683143
2500,431232586
2501,149034571
2502,283514450
2503,429135452
2504,10229341
2505,141825630
2506,233576031
2507,295835232
2508,141301345
2509,673977954
2510,435820136
2511,100669034
2512,185734763
2513,429790828
2514,394663535
2515,571872882
2516,28972659
2517,442373751
2518,491525752
2519,25171579
2520,540284541
2521,243275396
2522,327947913
2523,139466377
2524,28710541
2525,362813070
2526,201987726
2527,589436563
2528,72226451
2529,509089432
2530,346560153
2531,27793050
2532,227546779
2533,224401051
2534,3544733
2535,537007773
2536,564926113
2537,382604966
2538,220862119
2539,157685414
2540,601757360
2541,253761205
2542,179836598
2543,149034677
2544,230823610
2545,9180862
2546,87430847
2547,215226052
2548,37361351
2549,263329483
2550,18355916
2551,251270861
2552,89528014
2553,184293071
2554,65541841
2555,332011220
2556,332928725
2557,317593301
2558,10360535
2559,217192154
2560,583538397
2561,4200161
2562,34084578
2563,300422885
2564,145364714
2565,229250797
2566,214701815
2567,514594552
2568,292427513
2569,160175865
2570,270669564
2571,70260477
2572,274601724
2573,756422399
2574,456267517
2575,90576639
2576,592058121
2577,85071627
2578,544741132
2579,226105101
2580,2627343
2581,611850001
2582,388372242
2583,104732435
2584,309335827
2585,49682197
2586,73144090
2587,2889500
2588,246028067
2589,318248740
2590,234100519
2591,457447208
2592,664016681
2593,92411687
2594,469112620
2595,17307437
2596,454825776
2597,554571568
2598,36443959
2599,170530617
2600,396105529
2601,432805695
2602,137369420
2603,4724559
2604,354948944
2605,548411217
2606,316282711
2607,178526040
2608,154146649
2609,271456088
2610,104339292
2611,203560797
2612,141301598
2613,586553183
2614,575543135
2615,20453216
2616,453121890
2617,257824615
2618,311695214
2619,333715313
2620,140646259
2621,43390838
2622,195303286
2623,141694843
2624,17307520
2625,3020673
2626,2496387
2627,274208646
2628,422320007
2629,356652938
2630,19404682
2631,88217486
2632,144054159
2633,112334735
2634,3544984
2635,302913433
2636,157554586
2637,152573851
2638,4069272
2639,731387806
2640,6297508
2641,530342
2642,29759403
2643,755373996
2644,139728818
2645,298981302
2646,14030774
2647,65804215
2648,39589819
2649,199628732
2650,356784067
2651,607131591
2652,219158473
2653,82450377
2654,158341069
2655,517609422
2656,1710039
2657,196220891
2658,272373724
2659,193468380
2660,268572641
2661,309336034
2662,133830629
2663,172627944
2664,9181161
2665,536221675
2666,208017389
2667,264902638
2668,173414381
2669,548542446
2670,434116596
2671,206051317
2672,23599093
2673,286267382
2674,240261118
2675,271456255
2676,256251906
2677,356784130
2678,379066374
2679,4200456
2680,132782089
2681,364255241
2682,313399308
2683,154015760
2684,206444564
2685,271194133
2686,221255702
2687,60299289
2688,3282972
2689,458889247
2690,41031712
2691,137250
2692,13506598
2693,140515367
2694,383522859
2695,149559339
2696,100669485
2697,267130926
2698,19929140
2699,233183289
2700,157554745
2701,104470589
2702,352065601
2703,259528772
2704,88873029
2705,94509125
2706,401872966
2707,159782989
2708,134092880
2709,533993552
2710,152967253
2711,375658581
2712,38279255
2713,701241432
2714,616437850
2715,196352092
2716,324671580
2717,444733532
2718,67901532
2719,375920736
2720,3545181
2721,9312352
2722,344332382
2723,585767010
2724,139466853
2725,190191712
2726,290199655
2727,167385197
2728,302258287
2729,677386353
2730,118233211
2731,525080700
2732,76552316
2733,7477374
2734,175904894
2735,304617600
2736,366221441
2737,295442560
2738,54270078
2739,105650308
2740,142743687
2741,4724873
2742,471472267
2743,470161549
2744,19536017
2745,335943826
2746,106961051
2747,438311068
2748,91101341
2749,514463902
2750,20715679
2751,222042273
2752,10360996
2753,132257957
2754,79435941
2755,152967335
2756,13113519
2757,71702704
2758,93853875
2759,193468597
2760,556013750
2761,792760
2762,208672953
2763,406984894
2764,82712767
2765,58071230
2766,85727425
2767,366614723
2768,10754246
2769,235673799
2770,333584584
2771,56367310
2772,190322894
2773,183900373
2774,462035165
2775,241572062
2776,53221598
2777,264771812
2778,200022245
2779,136321256
2780,66984173
2781,648288493
2782,139335919
2783,112204019
2784,212867315
2785,146938100
2786,6392
2787,319691007
2788,19798273
2789,6405
2790,24910096
2791,179706132
2792,367663382
2793,183900441
2794,396237083
2795,219027740
2796,452204832
2797,401086753
2798,497817890
2799,25958690
2800,67508519
2801,281286954
2802,134093098
2803,184949034
2804,54139183
2805,5904690
2806,158472499
2807,14293299
2808,185997620
2809,6822194
2810,351803706
2811,328603962
2812,385095999
2813,491395392
2814,537532737
2815,15079754
2816,30284108
2817,8657230
2818,157555023
2819,492312918
2820,2365782
2821,221911384
2822,205527383
2823,139598167
2824,257300827
2825,183769436
2826,178788702
2827,76290400
2828,153098593
2829,3021153
2830,45357412
2831,193337706
2832,430053746
2833,530061686
2834,445389176
2835,347609471
2836,109582720
2837,247077247
2838,413145477
2839,303307144
2840,14948746
2841,182458763
2842,584849803
2843,344856971
2844,114432402
2845,700062101
2846,559815071
2847,6559
2848,573577633
2849,414325154
2850,101325219
2851,428874152
2852,196221357
2853,234232238
2854,6035887
2855,391649709
2856,609884596
2857,246028728
2858,295442877
2859,617748925
2860,105912766
2861,155457986
2862,362027459
2863,243014084
2864,323099079
2865,304749001
2866,233445833
2867,617748939
2868,34478537
2869,621812173
2870,165812689
2871,686299606
2872,453515735
2873,61217239
2874,207100380
2875,225581533
2876,135535070
2877,18618844
2878,6691300
2879,173677031
2880,188750311
2881,237378025
2882,545397227
2883,252844524
2884,16521709
2885,57022961
2886,174201332
2887,331094517
2888,175905270
2889,528751094
2890,241965557
2891,459020796
2892,1317373
2893,421272065
2894,89004550
2895,196352519
2896,138811915
2897,210115085
2898,278534672
2899,118233616
2900,151656981
2901,280369686
2902,215226904
2903,101587483
2904,549591585
2905,177609249
2906,214440481
2907,4069926
2908,187308583
2909,34347561
2910,313793066
2911,212212266
2912,58202668
2913,143268401
2914,685251122
2915,322705969
2916,617749044
2917,245635637
2918,510138933
2919,317332023
2920,50862651
2921,152836667
2922,5904957
2923,157686342
2924,254941766
2925,364124744
2926,57154122
2927,253237834
2928,151657034
2929,97786448
2930,45226578
2931,309467734
2932,345512534
2933,29104728
2934,324409947
2935,56629852
2936,392436316
2937,52042336
2938,24255073
2939,194255458
2940,628759146
2941,10885738
2942,43522666
2943,178264685
2944,193337966
2945,203168365
2946,219028080
2947,240523889
2948,284695151
2949,195435123
2950,6953588
2951,254679664
2952,340925047
2953,176036476
2954,143399551
2955,28449408
2956,156637823
2957,559553155
2958,37100168
2959,182590088
2960,206969482
2961,313137800
2962,550115978
2963,465443468
2964,321657486
2965,24386185
2966,498866834
2967,274602643
2968,138549907
2969,319036053
2970,645274271
2971,215095967
2972,120724129
2973,181279394
2974,514595488
2975,536222376
2976,4594344
2977,13376170
2978,341842603
2979,103684778
2980,161225392
2981,449190577
2982,292952758
2983,592059063
2984,96869048
2985,177085114
2986,165026499
2987,121379528
2988,270932680
2989,227941067
2990,197139153
2991,11934417
2992,512629460
2993,152312537
2994,242883290
2995,440015579
2996,3807964
2997,61348573
2998,373562079
2999,36313824
3000,586291937
3001,31857377
3002,305797860
3003,237378282
3004,523115242
3005,414194415
3006,122428144
3007,439753456
3008,174070513
3009,136059635
3010,56761077
3011,5249781
3012,57809655
3013,402660088
3014,381426432
3015,59513604
3016,461118218
3017,15604491
3018,13376268
3019,113908494
3020,215620367
3021,198056718
3022,106306323
3023,236198676
3024,359668502
3025,490871575
3026,414063392
3027,346299169
3028,223746851
3029,326900516
3030,6298406
3031,663886630
3032,469506855
3033,126753577
3034,321002284
3035,7478061
3036,431102766
3037,85203760
3038,161356593
3039,220338997
3040,326507317
3041,616438582
3042,622598966
3043,162011966
3044,362289983
3045,17439553
3046,430316355
3047,164109127
3048,156113736
3049,208804681
3050,5249865
3051,244718410
3052,389028683
3053,251140939
3054,222829390
3055,173415249
3056,340794193
3057,175905619
3058,222305108
3059,423369556
3060,238558040
3061,9182044
3062,369236830
3063,169745252
3064,334633831
3065,62921576
3066,382475113
3067,159390568
3068,181541736
3069,74324846
3070,545528689
3071,609098615
3072,32906105
3073,156113786
3074,74849145
3075,442637177
3076,60300154
3077,224664448
3078,486808448
3079,357702530
3080,621681539
3081,427826059
3082,184425356
3083,3021707
3084,114957202
3085,21633940
3086,24517524
3087,541072278
3088,235674519
3089,7740311
3090,786570135
3091,552082336
3092,223222693
3093,282598310
3094,148118439
3095,662439
3096,292690860
3097,259529645
3098,141302705
3099,233446323
3100,84417471
3101,164895680
3102,214440897
3103,183901124
3104,9444292
3105,491789257
3106,156244939
3107,279190476
3108,39328721
3109,320609234
3110,4856789
3111,13900760
3112,132914144
3113,427957217
3114,10755042
3115,303963113
3116,267131883
3117,511187948
3118,662509
3119,193469422
3120,117971951
3121,1055732
3122,332012534
3123,294001655
3124,561781754
3125,530193402
3126,283909121
3127,243145733
3128,267525128
3129,511187976
3130,133962760
3131,154803211
3132,742267916
3133,214834192
3134,566893586
3135,354556947
3136,38018069
3137,174988314
3138,345381918
3139,180624415
3140,289807391
3141,293346342
3142,268442663
3143,156376104
